CONTENT ID	CONTENT TYPE	MIRNA ID	SPECIES	EXPERIMENT ID	METHODS	Entrez GENE ID	COMMENTS
18994	mirna	hsa-miR-203a-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
18995	mirna	hsa-miR-7974	Homo sapiens	3338	RNA sequencing		NOTFOUND
18996	mirna	hsa-miR-3130-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
18997	mirna	hsa-miR-24-1-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
18998	mirna	hsa-miR-330-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
18999	mirna	hsa-miR-1262	Homo sapiens	3338	RNA sequencing		NOTFOUND
19000	mirna	hsa-miR-100-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19001	mirna	hsa-miR-3940-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19002	mirna	hsa-miR-33b-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19003	mirna	hsa-miR-4517	Homo sapiens	3338	RNA sequencing		NOTFOUND
19004	mirna	hsa-miR-3177-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19005	mirna	hsa-miR-500b-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19006	mirna	hsa-miR-1180-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19007	mirna	hsa-miR-210-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19008	mirna	hsa-miR-3909	Homo sapiens	3338	RNA sequencing		NOTFOUND
19009	mirna	hsa-miR-10527-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19010	mirna	hsa-miR-550a-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19011	mirna	hsa-miR-190a-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19012	mirna	hsa-miR-1306-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19013	mirna	hsa-miR-3168	Homo sapiens	3338	RNA sequencing		NOTFOUND
19014	mirna	hsa-miR-193a-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19015	mirna	hsa-miR-3195	Homo sapiens	3338	RNA sequencing		NOTFOUND
19016	mirna	hsa-miR-3942-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19017	mirna	hsa-miR-491-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19018	mirna	hsa-miR-3613-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19019	mirna	hsa-miR-497-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19020	mirna	hsa-miR-4664-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19021	mirna	hsa-miR-30c-1-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19022	mirna	hsa-miR-99a-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19023	mirna	hsa-miR-6777-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19024	mirna	hsa-miR-769-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19025	mirna	hsa-miR-6740-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19026	mirna	hsa-miR-628-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19027	mirna	hsa-miR-103a-2-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19028	mirna	hsa-miR-4667-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19029	mirna	hsa-miR-3911	Homo sapiens	3338	RNA sequencing		NOTFOUND
19030	mirna	hsa-miR-199a-3p;hsa-miR-199b-3	Homo sapiens	3338	RNA sequencing		NOTFOUND
19031	mirna	hsa-miR-3928-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19032	mirna	hsa-miR-181b-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19033	mirna	hsa-miR-185-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19034	mirna	hsa-miR-4484	Homo sapiens	3338	RNA sequencing		NOTFOUND
19035	mirna	hsa-miR-627-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19036	mirna	hsa-miR-2116-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19037	mirna	hsa-miR-10397-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19038	mirna	hsa-miR-548ae-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19039	mirna	hsa-miR-4745-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19040	mirna	hsa-miR-4474-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19041	mirna	hsa-miR-491-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19042	mirna	hsa-miR-4492	Homo sapiens	3338	RNA sequencing		NOTFOUND
19043	mirna	hsa-miR-1285-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19044	mirna	hsa-miR-181b-2-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19045	mirna	hsa-miR-1468-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19046	mirna	hsa-miR-3200-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19047	mirna	hsa-miR-4713-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19048	mirna	hsa-miR-128-1-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19049	mirna	hsa-miR-365a-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19050	mirna	hsa-miR-6763-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19051	mirna	hsa-miR-301a-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19052	mirna	hsa-miR-877-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19053	mirna	hsa-miR-148b-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19054	mirna	hsa-miR-6768-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19055	mirna	hsa-miR-559	Homo sapiens	3338	RNA sequencing		NOTFOUND
19056	mirna	hsa-miR-1226-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19057	mirna	hsa-miR-642b-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19058	mirna	hsa-miR-3150b-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19059	mirna	hsa-miR-4687-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19060	mirna	hsa-miR-767-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19061	mirna	hsa-miR-4728-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19062	mirna	hsa-miR-215-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19063	mirna	hsa-miR-937-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19064	mirna	hsa-miR-1321	Homo sapiens	3338	RNA sequencing		NOTFOUND
19065	mirna	hsa-miR-340-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19066	mirna	hsa-let-7e-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19067	mirna	hsa-miR-212-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19068	mirna	hsa-miR-589-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19069	mirna	hsa-miR-9903	Homo sapiens	3338	RNA sequencing		NOTFOUND
19070	mirna	hsa-miR-5582-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19071	mirna	hsa-miR-2355-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19072	mirna	hsa-miR-3605-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19073	mirna	hsa-miR-4508	Homo sapiens	3338	RNA sequencing		NOTFOUND
19074	mirna	hsa-miR-1976	Homo sapiens	3338	RNA sequencing		NOTFOUND
19075	mirna	hsa-miR-6777-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19076	mirna	hsa-miR-6824-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19077	mirna	hsa-miR-3120-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19078	mirna	hsa-miR-1255a	Homo sapiens	3338	RNA sequencing		NOTFOUND
19079	mirna	hsa-miR-144-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19080	mirna	hsa-miR-95-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19081	mirna	hsa-miR-5010-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19082	mirna	hsa-miR-675-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19083	mirna	hsa-miR-624-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19084	mirna	hsa-miR-143-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19085	mirna	hsa-miR-378e	Homo sapiens	3338	RNA sequencing		NOTFOUND
19086	mirna	hsa-miR-3193	Homo sapiens	3338	RNA sequencing		NOTFOUND
19087	mirna	hsa-miR-3127-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19088	mirna	hsa-miR-10395-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19089	mirna	hsa-miR-505-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19090	mirna	hsa-miR-643	Homo sapiens	3338	RNA sequencing		NOTFOUND
19091	mirna	hsa-miR-1227-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19092	mirna	hsa-miR-766-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19093	mirna	hsa-miR-3140-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19094	mirna	hsa-miR-1228-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19095	mirna	hsa-miR-550a-3-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19096	mirna	hsa-miR-4479	Homo sapiens	3338	RNA sequencing		NOTFOUND
19097	mirna	hsa-miR-195-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19098	mirna	hsa-miR-6726-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19099	mirna	hsa-miR-4661-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19100	mirna	hsa-miR-204-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19101	mirna	hsa-miR-6803-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19102	mirna	hsa-miR-146b-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19103	mirna	hsa-miR-5187-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19104	mirna	hsa-miR-3065-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19105	mirna	hsa-miR-509-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19106	mirna	hsa-miR-6734-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19107	mirna	hsa-miR-5001-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19108	mirna	hsa-miR-4463	Homo sapiens	3338	RNA sequencing		NOTFOUND
19109	mirna	hsa-miR-4677-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19110	mirna	hsa-miR-3074-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19111	mirna	hsa-miR-6749-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19112	mirna	hsa-miR-3944-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19113	mirna	hsa-miR-188-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19114	mirna	hsa-miR-147b-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19115	mirna	hsa-miR-3156-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19116	mirna	hsa-miR-212-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19117	mirna	hsa-miR-1296-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19118	mirna	hsa-miR-3065-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19119	mirna	hsa-miR-6847-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19120	mirna	hsa-miR-5002-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19121	mirna	hsa-miR-545-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19122	mirna	hsa-miR-3654	Homo sapiens	3338	RNA sequencing		NOTFOUND
19123	mirna	hsa-miR-1297	Homo sapiens	3338	RNA sequencing		NOTFOUND
19124	mirna	hsa-miR-548ad-5p;hsa-miR-548ae	Homo sapiens	3338	RNA sequencing		NOTFOUND
19125	mirna	hsa-miR-664b-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19126	mirna	hsa-miR-4521	Homo sapiens	3338	RNA sequencing		NOTFOUND
19127	mirna	hsa-miR-3128	Homo sapiens	3338	RNA sequencing		NOTFOUND
19128	mirna	hsa-miR-129-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19129	mirna	hsa-miR-3662	Homo sapiens	3338	RNA sequencing		NOTFOUND
19130	mirna	hsa-miR-378f	Homo sapiens	3338	RNA sequencing		NOTFOUND
19131	mirna	hsa-miR-3144-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19132	mirna	hsa-miR-4707-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19133	mirna	hsa-miR-3136-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19134	mirna	hsa-miR-616-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19135	mirna	hsa-miR-190b-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19136	mirna	hsa-miR-3913-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19137	mirna	hsa-miR-548s	Homo sapiens	3338	RNA sequencing		NOTFOUND
19138	mirna	hsa-miR-4684-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19139	mirna	hsa-miR-548n	Homo sapiens	3338	RNA sequencing		NOTFOUND
19140	mirna	hsa-miR-10b-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19141	mirna	hsa-miR-1909-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19142	mirna	hsa-miR-1247-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19143	mirna	hsa-miR-18b-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19144	mirna	hsa-miR-636	Homo sapiens	3338	RNA sequencing		NOTFOUND
19145	mirna	hsa-miR-942-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19146	mirna	hsa-miR-548j-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19147	mirna	hsa-miR-548q	Homo sapiens	3338	RNA sequencing		NOTFOUND
19148	mirna	hsa-miR-628-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19149	mirna	hsa-miR-1224-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19150	mirna	hsa-miR-3684	Homo sapiens	3338	RNA sequencing		NOTFOUND
19151	mirna	hsa-miR-489-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19152	mirna	hsa-miR-1266-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19153	mirna	hsa-miR-1294	Homo sapiens	3338	RNA sequencing		NOTFOUND
19154	mirna	hsa-miR-422a	Homo sapiens	3338	RNA sequencing		NOTFOUND
19155	mirna	hsa-miR-147b-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19156	mirna	hsa-miR-4454	Homo sapiens	3338	RNA sequencing		NOTFOUND
19157	mirna	hsa-miR-3130-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19158	mirna	hsa-miR-6513-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19159	mirna	hsa-miR-320a-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19160	mirna	hsa-miR-9901	Homo sapiens	3338	RNA sequencing		NOTFOUND
19161	mirna	hsa-miR-548ay-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19162	mirna	hsa-miR-19a-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19163	mirna	hsa-miR-129-1-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19164	mirna	hsa-miR-6511a-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19165	mirna	hsa-miR-3190-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19166	mirna	hsa-miR-579-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19167	mirna	hsa-miR-6806-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19168	mirna	hsa-miR-3174	Homo sapiens	3338	RNA sequencing		NOTFOUND
19169	mirna	hsa-miR-4741	Homo sapiens	3338	RNA sequencing		NOTFOUND
19170	mirna	hsa-miR-511-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19171	mirna	hsa-miR-449a	Homo sapiens	3338	RNA sequencing		NOTFOUND
19172	mirna	hsa-miR-10399-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19173	mirna	hsa-miR-133a-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19174	mirna	hsa-miR-219a-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19175	mirna	hsa-miR-3173-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19176	mirna	hsa-miR-1908-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19177	mirna	hsa-miR-4704-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19178	mirna	hsa-miR-548l	Homo sapiens	3338	RNA sequencing		NOTFOUND
19179	mirna	hsa-miR-6894-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19180	mirna	hsa-miR-4804-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19181	mirna	hsa-miR-3116	Homo sapiens	3338	RNA sequencing		NOTFOUND
19182	mirna	hsa-miR-584-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19183	mirna	hsa-miR-4659a-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19184	mirna	hsa-miR-4676-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19185	mirna	hsa-miR-1276	Homo sapiens	3338	RNA sequencing		NOTFOUND
19186	mirna	hsa-miR-3145-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19187	mirna	hsa-miR-92b-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19188	mirna	hsa-miR-3133	Homo sapiens	3338	RNA sequencing		NOTFOUND
19189	mirna	hsa-miR-6511b-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19190	mirna	hsa-miR-605-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19191	mirna	hsa-miR-2116-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19192	mirna	hsa-miR-4531	Homo sapiens	3338	RNA sequencing		NOTFOUND
19193	mirna	hsa-miR-548bc	Homo sapiens	3338	RNA sequencing		NOTFOUND
19194	mirna	hsa-miR-548ai;hsa-miR-570-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19195	mirna	hsa-miR-6840-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19196	mirna	hsa-miR-4640-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19197	mirna	hsa-miR-4708-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19198	mirna	hsa-miR-3074-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19199	mirna	hsa-miR-4652-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19200	mirna	hsa-miR-548au-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19201	mirna	hsa-miR-3925-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19202	mirna	hsa-miR-9898	Homo sapiens	3338	RNA sequencing		NOTFOUND
19203	mirna	hsa-miR-939-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19204	mirna	hsa-miR-1278	Homo sapiens	3338	RNA sequencing		NOTFOUND
19205	mirna	hsa-miR-6842-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19206	mirna	hsa-miR-16-1-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19207	mirna	hsa-miR-34a-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19208	mirna	hsa-miR-4458	Homo sapiens	3338	RNA sequencing		NOTFOUND
19209	mirna	hsa-miR-548ar-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19210	mirna	hsa-miR-3940-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19211	mirna	hsa-miR-5006-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19212	mirna	hsa-miR-4707-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19213	mirna	hsa-miR-96-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19214	mirna	hsa-miR-5580-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19215	mirna	hsa-miR-5583-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19216	mirna	hsa-miR-6732-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19217	mirna	hsa-miR-6877-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19218	mirna	hsa-miR-223-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19219	mirna	hsa-miR-4440	Homo sapiens	3338	RNA sequencing		NOTFOUND
19220	mirna	hsa-miR-624-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19221	mirna	hsa-miR-6514-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19222	mirna	hsa-miR-513c-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19223	mirna	hsa-miR-6798-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19224	mirna	hsa-miR-4652-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19225	mirna	hsa-miR-5006-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19226	mirna	hsa-miR-4689	Homo sapiens	3338	RNA sequencing		NOTFOUND
19227	mirna	hsa-miR-10394-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19228	mirna	hsa-miR-4767	Homo sapiens	3338	RNA sequencing		NOTFOUND
19229	mirna	hsa-miR-1228-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19230	mirna	hsa-miR-139-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19231	mirna	hsa-miR-6715b-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19232	mirna	hsa-miR-20b-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19233	mirna	hsa-miR-944	Homo sapiens	3338	RNA sequencing		NOTFOUND
19234	mirna	hsa-miR-7114-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19235	mirna	hsa-miR-3143	Homo sapiens	3338	RNA sequencing		NOTFOUND
19236	mirna	hsa-miR-3605-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19237	mirna	hsa-miR-30a-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19238	mirna	hsa-miR-3679-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19239	mirna	hsa-miR-4749-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19240	mirna	hsa-miR-7845-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19241	mirna	hsa-miR-7976	Homo sapiens	3338	RNA sequencing		NOTFOUND
19242	mirna	hsa-miR-10525-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19243	mirna	hsa-miR-548e-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19244	mirna	hsa-miR-616-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19245	mirna	hsa-miR-149-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19246	mirna	hsa-miR-6789-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19247	mirna	hsa-miR-4632-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19248	mirna	hsa-miR-6812-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19249	mirna	hsa-miR-3620-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19250	mirna	hsa-miR-122-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19251	mirna	hsa-miR-1236-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19252	mirna	hsa-miR-663b	Homo sapiens	3338	RNA sequencing		NOTFOUND
19253	mirna	hsa-miR-6873-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19254	mirna	hsa-miR-1229-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19255	mirna	hsa-miR-1304-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19256	mirna	hsa-miR-513b-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19257	mirna	hsa-miR-642a-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19258	mirna	hsa-miR-6727-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19259	mirna	hsa-miR-6807-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19260	mirna	hsa-miR-4755-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19261	mirna	hsa-miR-6761-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19262	mirna	hsa-miR-6763-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19263	mirna	hsa-miR-1343-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19264	mirna	hsa-miR-6827-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19265	mirna	hsa-miR-4658	Homo sapiens	3338	RNA sequencing		NOTFOUND
19266	mirna	hsa-miR-508-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19267	mirna	hsa-miR-10399-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19268	mirna	hsa-miR-3192-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19269	mirna	hsa-miR-365b-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19270	mirna	hsa-miR-6848-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19271	mirna	hsa-miR-4646-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19272	mirna	hsa-miR-937-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19273	mirna	hsa-miR-3196	Homo sapiens	3338	RNA sequencing		NOTFOUND
19274	mirna	hsa-miR-550b-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19275	mirna	hsa-miR-3145-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19276	mirna	hsa-miR-663a	Homo sapiens	3338	RNA sequencing		NOTFOUND
19277	mirna	hsa-miR-3188	Homo sapiens	3338	RNA sequencing		NOTFOUND
19278	mirna	hsa-let-7i-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19279	mirna	hsa-miR-10392-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19280	mirna	hsa-miR-590-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19281	mirna	hsa-miR-3913-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19282	mirna	hsa-miR-4742-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19283	mirna	hsa-miR-580-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19284	mirna	hsa-miR-6810-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19285	mirna	hsa-miR-3688-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19286	mirna	hsa-miR-5090	Homo sapiens	3338	RNA sequencing		NOTFOUND
19287	mirna	hsa-miR-5581-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19288	mirna	hsa-miR-101-5p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19289	mirna	hsa-miR-3189-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19290	mirna	hsa-miR-130a-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19291	mirna	hsa-miR-4444	Homo sapiens	3338	RNA sequencing		NOTFOUND
19292	mirna	hsa-miR-6780b-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
19293	mirna	hsa-miR-15a-3p	Homo sapiens	3338	RNA sequencing		NOTFOUND
